text,sent48,sent9,sent8,sent15,sent3,sent2,sent1,sent14,sent7,sent6,sent5,sent4,sent57,sent56,sent55,sent54,sent53,sent52,sent51,sent50,sent13,sent12,sent11,sent10,sent17,sent16,sent59,sent58,sent93,sent92,sent91,sent90,sent97,sent96,sent95,sent94,sent98,sent22,sent23,sent20,sent21,sent26,sent27,sent24,sent25,sent28,sent29,sent68,sent69,sent66,sent67,sent64,sent65,sent62,sent63,sent60,sent61,sent31,sent30,sent33,sent32,sent35,sent34,sent37,sent36,sent39,sent38,sent79,sent78,sent75,sent74,sent77,sent76,sent71,sent70,sent73,sent72,sent19,sent49,sent18,sent44,sent45,sent84,sent85,sent86,sent87,sent80,sent81,sent82,sent83,sent40,sent41,sent42,sent43,sent88,sent89,sent46,sent47,intros.thisRepN,intros.thisTrialN,intros.thisN,intros.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,testWords.thisRepN,testWords.thisTrialN,testWords.thisN,testWords.thisIndex,test1,test3,test2,test5,test4,test7,test6,test9,test8,test10,realTrials.thisRepN,realTrials.thisTrialN,realTrials.thisN,realTrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_6.keys,wordRead.keys,wordRead.rt,key_resp_5.keys,questAnswer.keys,questAnswer.rt,key_resp_6.rt,key_resp_5.rt,date,frameRate,expName,session,participant,
,Weltkriegs.,fit.,nan,nan,nan,nan,den,nan,nan,nan,nan,nan,nan,nan,nicht,her.,nan,auf,nan,nan,Materie,nan,nan,nan,nan,nan,geschafft.,nan,nan,nan,nan,nan,nan,Materie,nan,nan,nan,nan,nan,nan,nan,nan,Sprüche.,nan,nan,nan,nan,nan,haben.,nan,nan,regnete.,nan,nan,nan,den,nan,nan,nan,nan,nan,nan,nan,nan,nan,her.,nan,Weltkriegs.,nan,nan,nan,nan,Landkreis.,Sprüche.,nan,nan,nan,nan,nan,Landkreis.,geschafft.,auf,nan,gelesen.,nan,nan,nan,nan,heißer,nan,nan,nan,nan,nan,nan,nan,nan,heiße,,,,,,,,,,,,,,,,,,,,,,,54,0,54,0,0,9,9,9,,,,,,,,space,0.348862171173,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,nan,nan,nan,nan,nan,nan,See.,nan,nan,nan,nan,nan,nan,nan,wirkt.,nan,nan,dem,nan,nan,erzeugen.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,erzeugen.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,See.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,dem,nan,nan,nan,nan,nan,nan,Luft.,nan,nan,nan,nan,nan,nan,nan,nan,Luft.,,,,,,,,,,,,,,,,,,,,,,,54,0,54,0,0,10,10,10,,,,,,,,space,0.369114875793,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,54,0,,,,,,,,,,,,,,None,n,2.25630903244,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,Bei,Ich,Die,In,Die,Er,Ich,Die,Er,Die,Dort,Danach,Am,Es,In,Er,Dort,Bei,Außer,Die,Mit,Wir,Ihr,Die,Sie,Fernab,Wir,Jetzt,Die,Das,Nicht,Im,Wir,Mit,Jungtiere,Beträchtliche,Die,Beträchtliche,100,Im,In,Wir,Sie,Die,Es,Als,Außer,Die,Die,Viele,Er,Es,Sie,Alle,Jugendliche,Ich,Die,Manche,Die,Die,In,Nicht,Am,Viele,Es,Er,Dass,Bei,Die,Die,Die,Es,In,Sie,Unter,Wir,Der,Sie,Die,In,Wir,Bei,Die,In,Wir,In,Außer,Die,Man,Sie,Außer,Wir,Walter,Sie,100,Wir,Die,Man,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,0,0,0,0,,,,,,,None,space,0.459038972855,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,der,wurde,Schuhe,meinem,Uhr,hat,nehme,Kinder,wurde,Lösung,türmen,wurde,äußersten,wurden,einer,stellt,türmen,unserer,dem,"Uhr,",dieser,mussten,Blutdruck,Gäste,verlassen,des,haben,ist,Gäste,Tuch,ein,Fernrohr,konnten,dieser,sollten,Stücke,Schule,Stücke,g,Fernrohr,diesem,hatten,hatte,Autos,wurden,die,dem,Stücke,Schuhe,Tonnen,wurde,hat,verlassen,Betten,können,nehme,Eislaufbahnen,Kreditnehmer,Formen,Uhr,den,ein,äußeren,Tonnen,waren,stellt,es,der,Autos,müden,Kinder,waren,der,hatte,keinen,hatten,Flug,verbrauchen,Linie,der,haben,unserer,Teilnehmerinnen,meinem,mussten,den,den,Uhr,machte,verbrauchen,das,übergaben,Scheel,haben,g,übergaben,Schule,machte,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,0,1,1,1,,,,,,,,space,0.256005048752,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,Feier,damals,in,Studium,schlug,ein,eine,fuhren,trotz,wird,sich,die,Rand,Eimer,Studie,die,sich,Ankunft,Essen,die,Methode,uns,kann,suchen,wegen,Rummels,jede,genau,suchen,wurde,Tropfen,sahen,dann,Methode,immer,saftiges,verbraucht,saftigen,braunen,sahen,Zirkus,in,keine,beider,Eimer,Sonne,Bürgermeister,wurden,in,gebrauchte,trotz,uns,wegen,wurden,Kleidung,eine,wurden,sind,wurden,war,Kakao,Tropfen,Rand,gebrauchter,nur,die,"regnete,",Feier,beider,Teilnehmer,fuhren,nur,Tat,keine,Umständen,in,zum,60,101,Tat,jede,Ankunft,wussten,Studium,uns,Kakao,Bürgermeister,schlug,mal,60,Essen,dem,war,die,brauner,das,verbraucht,mal,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,0,2,2,2,,,,,,,,space,0.285397052765,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,gedachte,schnell,Größe,las,"sporadisch,",Hemd,große,mit,dem,mit,Berge,Leinwand,der,roter,wurde,Masse,Berge,stand,kann,er,kann,durch,schon,die,dem,wurde,Menge,die,die,dann,königlichen,wir,mit,kann,auf,Fleisch,260.000,Fleischs,Zuckers,wir,werden,Dänemark,Lust,beteiligter,rote,"unterging,",beschuldigten,aus,Größe,Kleidung,des,die,des,mit,bei,große,mit,mit,unter,aus,gehören,königliches,der,Kleidung,kleinere,Masse,hat,gedachte,beteiligten,wurden,mit,kleinere,wissen,Lust,können,Dänemark,Mond,Liter,hält,wissen,Menge,stand,überwiegend,habe,durch,gehören,beschuldigten,"sporadisch,",wieder,Liter,kann,Mann,der,Erlebnisse,Zucker,Auto,260.000,wieder,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,0,3,3,3,,,,,,,,space,0.36936211586,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,man,dank,36,ich,obschon,aus,Packung,solch,bekannten,"reichlichem,",schmutzige,aus,Stadt,Farbe,jetzt,mit,schmutziger,ein,ich,"trug,",man,Büschel,bei,Wohnung,schönen,schon,alten,richtige,Wohnung,mit,Bluts,den,"minimalem,",man,warmem,wurden,Kilowattstunden,wurden,sind,den,die,gelegentlich,auf,Fahrer,Farbe,war,die,"wertvollem,",36,landen,bekannten,Stimmung,schönen,"üblichem,",ausreichendem,Packung,dauerhaftem,"sämtlichem,","regelmäßigem,","Japan,",immer,Blut,Stadt,landen,"Delikte,",mit,uns,man,Fahrer,mit,solchen,"Delikte,",wir,auf,Neuwahlen,einen,dauerte,sprudelndes,nicht,wir,alten,ein,"nicht,",ich,Büschel,immer,die,obwohl,viel,sprudelnden,ich,das,vierte,bei,sind,dem,Kilowattstunden,viel,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,0,4,4,4,,,,,,,,space,0.30735206604,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,den,täglichem,hätten,mehr,sie,feinem,salzige,unzureichenden,Skandal,purem,Wäsche.,seltenem,liegen,geschleudert.,"nachgewiesen,",einem,Wäsche.,Glas,leider,war,eine,frischen,minimalem,des,Wetter,immer,Kram,"Zeit,",des,"reichem,",hat,roten,sauberen,eine,weichem,serviert.,elektrische,serviert.,auf,roten,Tiere,einen,noch,wurden,geschleudert.,die,Störenfriede,klassischen,würden,im,Skandals,ziemlich,Wetters,harten,monatlichem,salziger,feinem,künftigem,kaltem,die,350,hat,liegen,im,deren,einem,die,der,wurden,zusätzlichem,unzureichenden,derer,von,noch,vor,gelegentlichen,ungefähr,Trinkwasser.,am,um,Krams,Glas,was,mehr,frisches,350,Störenfriede,sie,Lärm,Trinkwassers.,leider,Auto,Bundespräsident.,"frischem,",auf,Mann,elektrischer,Lärm,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,0,5,5,5,,,,,,,,space,0.420049905777,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,,,,,,,,,,,,,,None,n,2.5138669014,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,Bei,Ich,Die,In,Die,Er,Ich,Die,Er,Die,Dort,Danach,Am,Es,In,Er,Dort,Bei,Außer,Die,Mit,Wir,Ihr,Die,Sie,Fernab,Wir,Jetzt,Die,Das,Nicht,Im,Wir,Mit,Jungtiere,Beträchtliche,Die,Beträchtliche,100,Im,In,Wir,Sie,Die,Es,Als,Außer,Die,Die,Viele,Er,Es,Sie,Alle,Jugendliche,Ich,Die,Manche,Die,Die,In,Nicht,Am,Viele,Es,Er,Dass,Bei,Die,Die,Die,Es,In,Sie,Unter,Wir,Der,Sie,Die,In,Wir,Bei,Die,In,Wir,In,Außer,Die,Man,Sie,Außer,Wir,Walter,Sie,100,Wir,Die,Man,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,0,0,0,,,,,,,None,space,0.524395942688,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,der,wurde,Schuhe,meinem,Uhr,hat,nehme,Kinder,wurde,Lösung,türmen,wurde,äußersten,wurden,einer,stellt,türmen,unserer,dem,"Uhr,",dieser,mussten,Blutdruck,Gäste,verlassen,des,haben,ist,Gäste,Tuch,ein,Fernrohr,konnten,dieser,sollten,Stücke,Schule,Stücke,g,Fernrohr,diesem,hatten,hatte,Autos,wurden,die,dem,Stücke,Schuhe,Tonnen,wurde,hat,verlassen,Betten,können,nehme,Eislaufbahnen,Kreditnehmer,Formen,Uhr,den,ein,äußeren,Tonnen,waren,stellt,es,der,Autos,müden,Kinder,waren,der,hatte,keinen,hatten,Flug,verbrauchen,Linie,der,haben,unserer,Teilnehmerinnen,meinem,mussten,den,den,Uhr,machte,verbrauchen,das,übergaben,Scheel,haben,g,übergaben,Schule,machte,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,1,1,1,,,,,,,,space,0.285743951797,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,Feier,damals,in,Studium,schlug,ein,eine,fuhren,trotz,wird,sich,die,Rand,Eimer,Studie,die,sich,Ankunft,Essen,die,Methode,uns,kann,suchen,wegen,Rummels,jede,genau,suchen,wurde,Tropfen,sahen,dann,Methode,immer,saftiges,verbraucht,saftigen,braunen,sahen,Zirkus,in,keine,beider,Eimer,Sonne,Bürgermeister,wurden,in,gebrauchte,trotz,uns,wegen,wurden,Kleidung,eine,wurden,sind,wurden,war,Kakao,Tropfen,Rand,gebrauchter,nur,die,"regnete,",Feier,beider,Teilnehmer,fuhren,nur,Tat,keine,Umständen,in,zum,60,101,Tat,jede,Ankunft,wussten,Studium,uns,Kakao,Bürgermeister,schlug,mal,60,Essen,dem,war,die,brauner,das,verbraucht,mal,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,2,2,2,,,,,,,,space,0.353480815887,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,gedachte,schnell,Größe,las,"sporadisch,",Hemd,große,mit,dem,mit,Berge,Leinwand,der,roter,wurde,Masse,Berge,stand,kann,er,kann,durch,schon,die,dem,wurde,Menge,die,die,dann,königlichen,wir,mit,kann,auf,Fleisch,260.000,Fleischs,Zuckers,wir,werden,Dänemark,Lust,beteiligter,rote,"unterging,",beschuldigten,aus,Größe,Kleidung,des,die,des,mit,bei,große,mit,mit,unter,aus,gehören,königliches,der,Kleidung,kleinere,Masse,hat,gedachte,beteiligten,wurden,mit,kleinere,wissen,Lust,können,Dänemark,Mond,Liter,hält,wissen,Menge,stand,überwiegend,habe,durch,gehören,beschuldigten,"sporadisch,",wieder,Liter,kann,Mann,der,Erlebnisse,Zucker,Auto,260.000,wieder,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,3,3,3,,,,,,,,space,0.275714874268,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,man,dank,36,ich,obschon,aus,Packung,solch,bekannten,"reichlichem,",schmutzige,aus,Stadt,Farbe,jetzt,mit,schmutziger,ein,ich,"trug,",man,Büschel,bei,Wohnung,schönen,schon,alten,richtige,Wohnung,mit,Bluts,den,"minimalem,",man,warmem,wurden,Kilowattstunden,wurden,sind,den,die,gelegentlich,auf,Fahrer,Farbe,war,die,"wertvollem,",36,landen,bekannten,Stimmung,schönen,"üblichem,",ausreichendem,Packung,dauerhaftem,"sämtlichem,","regelmäßigem,","Japan,",immer,Blut,Stadt,landen,"Delikte,",mit,uns,man,Fahrer,mit,solchen,"Delikte,",wir,auf,Neuwahlen,einen,dauerte,sprudelndes,nicht,wir,alten,ein,"nicht,",ich,Büschel,immer,die,obwohl,viel,sprudelnden,ich,das,vierte,bei,sind,dem,Kilowattstunden,viel,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,4,4,4,,,,,,,,space,0.285029888153,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,den,täglichem,hätten,mehr,sie,feinem,salzige,unzureichenden,Skandal,purem,Wäsche.,seltenem,liegen,geschleudert.,"nachgewiesen,",einem,Wäsche.,Glas,leider,war,eine,frischen,minimalem,des,Wetter,immer,Kram,"Zeit,",des,"reichem,",hat,roten,sauberen,eine,weichem,serviert.,elektrische,serviert.,auf,roten,Tiere,einen,noch,wurden,geschleudert.,die,Störenfriede,klassischen,würden,im,Skandals,ziemlich,Wetters,harten,monatlichem,salziger,feinem,künftigem,kaltem,die,350,hat,liegen,im,deren,einem,die,der,wurden,zusätzlichem,unzureichenden,derer,von,noch,vor,gelegentlichen,ungefähr,Trinkwasser.,am,um,Krams,Glas,was,mehr,frisches,350,Störenfriede,sie,Lärm,Trinkwassers.,leider,Auto,Bundespräsident.,"frischem,",auf,Mann,elektrischer,Lärm,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,5,5,5,,,,,,,,space,0.352932929993,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,Soldaten,grünen,seiner,als,defekt,dichten,Wurst,Helmen,wiedergewählt.,Alkohol,nan,dichten,die,nan,dass,Esslöffel,nan,köstlichen,nichts,aus,große,Grases,täglichen,Herrn,die,ruhig,aus,um,Herrn,goldenen,den,Planeten,Kraftstoff,große,Untergrund,nan,Energie.,nan,jeden,Planet,artgerecht,Besucher.,eine,verschrottet.,nan,Flut,jeden.,Schmuck,seiner,Müll.,wiedergewählt.,"vermiest,",die,Schaumstoff,Taschengeld,Wurst,Kunsteis,Einkommen,Abduschen,er,ml,den,die,Müll.,sie,Esslöffel,Stimmung,Soldaten,verschrottet.,schwarzem,Helmen,sie,den,eine,Dezember,Besucher.,drei,nan,Hauptbahnhof.,die,aus,köstlicher,Tupperware,als,Gras,ml,jeden.,defekt,um,nan,nichts,mehr,nan,kaltem,jeden,mehr,Energie.,um,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,6,6,6,,,,,,,,space,0.342242002487,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,des,Tee,Frau,einmal,war.,Stoff,mit,zur,nan,verdünnt.,nan,Gewebe,Slums.,nan,das,warmen,nan,Weins,mitbringen.,Japan.,Menge,zwängen.,Einsatz,Gantenbein.,Wohnung.,diskutiert.,dem,Nadelhölzer,Gantenbeins.,Besatz,Boden,ganz,fahren.,Menge,liegen.,nan,nan,nan,Fall,ganz,gehalten.,nan,Sammlung,nan,nan,zurückgekehrt.,nan,umgearbeitet.,Frau,nan,nan,dass,Wohnung.,gefertigt.,selber,mit,eingesprüht.,haftbar.,gehärtet.,trug.,warmer,Boden,Slums.,nan,überführt,warmem,ziemlich,des,nan,Kaffee,zur,überführt,Problemen,Sammlung,stattfinden.,nan,Tage.,nan,nan,Probleme,dem,Wein,ist.,einmal,zwängen.,warme,nan,war.,jede,nan,mitbringen.,als,nan,Saft,Fall,als,nan,jede,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,0,7,7,7,,,,,,,,space,0.301498889923,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,,,,,,,,,,,,,,None,j,1.89608097076,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,Bei,Ich,Die,In,Die,Er,Ich,Die,Er,Die,Dort,Danach,Am,Es,In,Er,Dort,Bei,Außer,Die,Mit,Wir,Ihr,Die,Sie,Fernab,Wir,Jetzt,Die,Das,Nicht,Im,Wir,Mit,Jungtiere,Beträchtliche,Die,Beträchtliche,100,Im,In,Wir,Sie,Die,Es,Als,Außer,Die,Die,Viele,Er,Es,Sie,Alle,Jugendliche,Ich,Die,Manche,Die,Die,In,Nicht,Am,Viele,Es,Er,Dass,Bei,Die,Die,Die,Es,In,Sie,Unter,Wir,Der,Sie,Die,In,Wir,Bei,Die,In,Wir,In,Außer,Die,Man,Sie,Außer,Wir,Walter,Sie,100,Wir,Die,Man,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,0,0,0,,,,,,,None,space,0.586978197098,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,der,wurde,Schuhe,meinem,Uhr,hat,nehme,Kinder,wurde,Lösung,türmen,wurde,äußersten,wurden,einer,stellt,türmen,unserer,dem,"Uhr,",dieser,mussten,Blutdruck,Gäste,verlassen,des,haben,ist,Gäste,Tuch,ein,Fernrohr,konnten,dieser,sollten,Stücke,Schule,Stücke,g,Fernrohr,diesem,hatten,hatte,Autos,wurden,die,dem,Stücke,Schuhe,Tonnen,wurde,hat,verlassen,Betten,können,nehme,Eislaufbahnen,Kreditnehmer,Formen,Uhr,den,ein,äußeren,Tonnen,waren,stellt,es,der,Autos,müden,Kinder,waren,der,hatte,keinen,hatten,Flug,verbrauchen,Linie,der,haben,unserer,Teilnehmerinnen,meinem,mussten,den,den,Uhr,machte,verbrauchen,das,übergaben,Scheel,haben,g,übergaben,Schule,machte,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,1,1,1,,,,,,,,space,0.323794126511,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,Feier,damals,in,Studium,schlug,ein,eine,fuhren,trotz,wird,sich,die,Rand,Eimer,Studie,die,sich,Ankunft,Essen,die,Methode,uns,kann,suchen,wegen,Rummels,jede,genau,suchen,wurde,Tropfen,sahen,dann,Methode,immer,saftiges,verbraucht,saftigen,braunen,sahen,Zirkus,in,keine,beider,Eimer,Sonne,Bürgermeister,wurden,in,gebrauchte,trotz,uns,wegen,wurden,Kleidung,eine,wurden,sind,wurden,war,Kakao,Tropfen,Rand,gebrauchter,nur,die,"regnete,",Feier,beider,Teilnehmer,fuhren,nur,Tat,keine,Umständen,in,zum,60,101,Tat,jede,Ankunft,wussten,Studium,uns,Kakao,Bürgermeister,schlug,mal,60,Essen,dem,war,die,brauner,das,verbraucht,mal,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,2,2,2,,,,,,,,space,0.343560934067,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,gedachte,schnell,Größe,las,"sporadisch,",Hemd,große,mit,dem,mit,Berge,Leinwand,der,roter,wurde,Masse,Berge,stand,kann,er,kann,durch,schon,die,dem,wurde,Menge,die,die,dann,königlichen,wir,mit,kann,auf,Fleisch,260.000,Fleischs,Zuckers,wir,werden,Dänemark,Lust,beteiligter,rote,"unterging,",beschuldigten,aus,Größe,Kleidung,des,die,des,mit,bei,große,mit,mit,unter,aus,gehören,königliches,der,Kleidung,kleinere,Masse,hat,gedachte,beteiligten,wurden,mit,kleinere,wissen,Lust,können,Dänemark,Mond,Liter,hält,wissen,Menge,stand,überwiegend,habe,durch,gehören,beschuldigten,"sporadisch,",wieder,Liter,kann,Mann,der,Erlebnisse,Zucker,Auto,260.000,wieder,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,3,3,3,,,,,,,,space,0.420214891434,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,man,dank,36,ich,obschon,aus,Packung,solch,bekannten,"reichlichem,",schmutzige,aus,Stadt,Farbe,jetzt,mit,schmutziger,ein,ich,"trug,",man,Büschel,bei,Wohnung,schönen,schon,alten,richtige,Wohnung,mit,Bluts,den,"minimalem,",man,warmem,wurden,Kilowattstunden,wurden,sind,den,die,gelegentlich,auf,Fahrer,Farbe,war,die,"wertvollem,",36,landen,bekannten,Stimmung,schönen,"üblichem,",ausreichendem,Packung,dauerhaftem,"sämtlichem,","regelmäßigem,","Japan,",immer,Blut,Stadt,landen,"Delikte,",mit,uns,man,Fahrer,mit,solchen,"Delikte,",wir,auf,Neuwahlen,einen,dauerte,sprudelndes,nicht,wir,alten,ein,"nicht,",ich,Büschel,immer,die,obwohl,viel,sprudelnden,ich,das,vierte,bei,sind,dem,Kilowattstunden,viel,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,4,4,4,,,,,,,,space,0.332602977753,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,den,täglichem,hätten,mehr,sie,feinem,salzige,unzureichenden,Skandal,purem,Wäsche.,seltenem,liegen,geschleudert.,"nachgewiesen,",einem,Wäsche.,Glas,leider,war,eine,frischen,minimalem,des,Wetter,immer,Kram,"Zeit,",des,"reichem,",hat,roten,sauberen,eine,weichem,serviert.,elektrische,serviert.,auf,roten,Tiere,einen,noch,wurden,geschleudert.,die,Störenfriede,klassischen,würden,im,Skandals,ziemlich,Wetters,harten,monatlichem,salziger,feinem,künftigem,kaltem,die,350,hat,liegen,im,deren,einem,die,der,wurden,zusätzlichem,unzureichenden,derer,von,noch,vor,gelegentlichen,ungefähr,Trinkwasser.,am,um,Krams,Glas,was,mehr,frisches,350,Störenfriede,sie,Lärm,Trinkwassers.,leider,Auto,Bundespräsident.,"frischem,",auf,Mann,elektrischer,Lärm,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,5,5,5,,,,,,,,space,0.392266988754,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,Soldaten,grünen,seiner,als,defekt,dichten,Wurst,Helmen,wiedergewählt.,Alkohol,nan,dichten,die,nan,dass,Esslöffel,nan,köstlichen,nichts,aus,große,Grases,täglichen,Herrn,die,ruhig,aus,um,Herrn,goldenen,den,Planeten,Kraftstoff,große,Untergrund,nan,Energie.,nan,jeden,Planet,artgerecht,Besucher.,eine,verschrottet.,nan,Flut,jeden.,Schmuck,seiner,Müll.,wiedergewählt.,"vermiest,",die,Schaumstoff,Taschengeld,Wurst,Kunsteis,Einkommen,Abduschen,er,ml,den,die,Müll.,sie,Esslöffel,Stimmung,Soldaten,verschrottet.,schwarzem,Helmen,sie,den,eine,Dezember,Besucher.,drei,nan,Hauptbahnhof.,die,aus,köstlicher,Tupperware,als,Gras,ml,jeden.,defekt,um,nan,nichts,mehr,nan,kaltem,jeden,mehr,Energie.,um,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,6,6,6,,,,,,,,space,0.30274605751,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,des,Tee,Frau,einmal,war.,Stoff,mit,zur,nan,verdünnt.,nan,Gewebe,Slums.,nan,das,warmen,nan,Weins,mitbringen.,Japan.,Menge,zwängen.,Einsatz,Gantenbein.,Wohnung.,diskutiert.,dem,Nadelhölzer,Gantenbeins.,Besatz,Boden,ganz,fahren.,Menge,liegen.,nan,nan,nan,Fall,ganz,gehalten.,nan,Sammlung,nan,nan,zurückgekehrt.,nan,umgearbeitet.,Frau,nan,nan,dass,Wohnung.,gefertigt.,selber,mit,eingesprüht.,haftbar.,gehärtet.,trug.,warmer,Boden,Slums.,nan,überführt,warmem,ziemlich,des,nan,Kaffee,zur,überführt,Problemen,Sammlung,stattfinden.,nan,Tage.,nan,nan,Probleme,dem,Wein,ist.,einmal,zwängen.,warme,nan,war.,jede,nan,mitbringen.,als,nan,Saft,Fall,als,nan,jede,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,7,7,7,,,,,,,,space,0.326033115387,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,zweiten,wieder,gepasst.,Rilke.,nan,gefertigt.,an,Schule.,nan,nan,nan,wiederhergestellt.,nan,nan,Medikament,Honigs,nan,schon,nan,nan,dunkler,nan,sinken.,nan,nan,nan,Haus,umzusetzen.,nan,rekonstruiert.,berührt.,deutlich.,nan,dunkle,nan,nan,nan,nan,genug.,deutlich.,nan,nan,dummer,nan,nan,nan,nan,nan,gepasst,nan,nan,es,nan,nan,kaufen.,an,nan,nan,nan,nan,Milch.,berührt.,nan,nan,wurden.,Honig,vermiest.,zweiten,nan,wiederbelebt.,Schule.,wurden.,im,dumme,nan,nan,nan,nan,nan,im,Haus,schon,nan,Rilke,nan,Milch.,nan,nan,Menge,nan,nan,gerne.,nan,besprochen.,genug.,gerne.,nan,Menge,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,0,8,8,8,,,,,,,,space,0.324898004532,,,,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,,,,,,,,,,,,,,None,j,4.83113908768,,,2017_Feb_03_1419,58.6025001362,spr_backupper,001,Do11,
