text,sent48,sent9,sent8,sent15,sent3,sent2,sent1,sent14,sent7,sent6,sent5,sent4,sent57,sent56,sent55,sent54,sent53,sent52,sent51,sent50,sent13,sent12,sent11,sent10,sent17,sent16,sent59,sent58,sent93,sent92,sent91,sent90,sent97,sent96,sent95,sent94,sent98,sent22,sent23,sent20,sent21,sent26,sent27,sent24,sent25,sent28,sent29,sent68,sent69,sent66,sent67,sent64,sent65,sent62,sent63,sent60,sent61,sent31,sent30,sent33,sent32,sent35,sent34,sent37,sent36,sent39,sent38,sent79,sent78,sent75,sent74,sent77,sent76,sent71,sent70,sent73,sent72,sent19,sent49,sent18,sent44,sent45,sent84,sent85,sent86,sent87,sent80,sent81,sent82,sent83,sent40,sent41,sent42,sent43,sent88,sent89,sent46,sent47,intros.thisRepN,intros.thisTrialN,intros.thisN,intros.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,testWords.thisRepN,testWords.thisTrialN,testWords.thisN,testWords.thisIndex,test1,test3,test2,test5,test4,test7,test6,test9,test8,test10,realTrials.thisRepN,realTrials.thisTrialN,realTrials.thisN,realTrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_8.keys,key_resp_10.keys,key_resp_10.rt,key_resp_6.keys,wordRead.keys,wordRead.rt,key_resp_5.keys,questAnswer.keys,questAnswer.rt,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,40,0,,,,,,,,,,,,,None,j,2.26513695717,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,Es,Es,Alle,Die,Jungtiere,Die,Er,Die,Ich,Die,Das,Die,Sie,Die,Manche,Bei,Nicht,Fernab,Die,Er,Er,Am,Außer,Beträchtliche,In,Außer,100,Dass,Die,In,Ich,Die,Wir,Sie,Außer,Er,Wir,Wir,Die,Sie,Die,Es,Man,Der,Die,Bei,Wir,In,Viele,Danach,Er,Bei,Es,Man,In,Am,Die,Dort,Die,In,Im,Sie,Jetzt,Bei,Die,Wir,In,Die,Die,Ihr,Wir,Ich,Walter,In,Es,Außer,Sie,Wir,Unter,In,Jugendliche,Nicht,Als,Die,Dort,Die,Sie,Mit,Die,Wir,Die,Sie,Wir,Mit,Beträchtliche,Im,100,Viele,,,,,,,,,,,,,,,,,,,,,,,41,0,41,0,0,0,0,0,,,,,,None,space,0.641530990601,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,waren,hat,Betten,Schule,sollten,Kinder,wurde,Gäste,nehme,Schuhe,Tuch,Autos,hatte,Uhr,Kreditnehmer,der,ein,des,Schule,wurde,stellt,äußersten,den,Stücke,den,dem,g,es,Gäste,den,nehme,Lösung,übergaben,verbrauchen,das,stellt,hatten,konnten,Teilnehmerinnen,verbrauchen,Stücke,wurden,machte,Flug,müden,der,hatten,diesem,Tonnen,wurde,hat,unserer,waren,machte,der,äußeren,Schuhe,türmen,"Uhr,",meinem,Fernrohr,hatte,ist,unserer,Eislaufbahnen,übergaben,einer,Formen,Uhr,Blutdruck,mussten,wurde,Scheel,meinem,wurden,dem,haben,haben,keinen,der,können,ein,die,Linie,türmen,Autos,verlassen,dieser,Kinder,haben,Uhr,verlassen,mussten,dieser,Stücke,Fernrohr,g,Tonnen,,,,,,,,,,,,,,,,,,,,,,,41,0,41,0,0,1,1,1,,,,,,,space,0.385939121246,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,nur,uns,wurden,verbraucht,immer,fuhren,trotz,suchen,eine,in,wurde,beider,keine,war,sind,Feier,Tropfen,Rummels,verbraucht,trotz,die,Rand,Bürgermeister,saftiges,Kakao,Essen,braunen,"regnete,",suchen,Kakao,eine,wird,dem,60,Essen,die,in,dann,wussten,60,wurden,Eimer,mal,zum,Teilnehmer,Feier,in,Zirkus,gebrauchter,die,ein,Ankunft,nur,mal,Tat,Rand,in,sich,die,Studium,sahen,keine,genau,Ankunft,wurden,das,Studie,wurden,schlug,kann,uns,damals,war,Studium,Eimer,Bürgermeister,die,jede,Umständen,Tat,Kleidung,Tropfen,Sonne,101,sich,beider,wegen,Methode,fuhren,jede,schlug,wegen,uns,Methode,saftigen,sahen,brauner,gebrauchte,,,,,,,,,,,,,,,,,,,,,,,41,0,41,0,0,2,2,2,,,,,,,space,0.386798858643,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,kleinere,die,mit,260.000,auf,mit,des,die,große,Größe,dann,beteiligten,Lust,aus,mit,gedachte,königliches,wurde,260.000,dem,Masse,der,beschuldigten,Fleisch,gehören,kann,Zuckers,hat,die,gehören,große,mit,Mann,Liter,kann,Masse,Dänemark,mit,überwiegend,Liter,aus,roter,wieder,Mond,wurden,gedachte,Dänemark,werden,Kleidung,Leinwand,Hemd,stand,kleinere,wieder,wissen,der,Größe,Berge,er,habe,wir,Lust,die,stand,mit,Auto,wurde,unter,"sporadisch,",schon,durch,schnell,der,las,rote,beschuldigten,Erlebnisse,Menge,können,wissen,bei,königlichen,"unterging,",hält,Berge,beteiligter,dem,kann,mit,Menge,"sporadisch,",des,durch,kann,Fleischs,wir,Zucker,Kleidung,,,,,,,,,,,,,,,,,,,,,,,41,0,41,0,0,3,3,3,,,,,,,space,0.391819953918,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,"Delikte,",Stimmung,"üblichem,",Kilowattstunden,warmem,solchen,bekannten,Wohnung,Packung,36,mit,Fahrer,auf,"Japan,","sämtlichem,",man,Blut,schon,Kilowattstunden,bekannten,mit,Stadt,die,wurden,immer,ich,sind,uns,Wohnung,immer,Packung,"reichlichem,",das,sprudelndes,ich,mit,gelegentlich,"minimalem,","nicht,",sprudelnden,"wertvollem,",Farbe,viel,dauerte,mit,man,einen,die,landen,aus,aus,ein,"Delikte,",viel,wir,Stadt,36,schmutziger,"trug,",ich,den,auf,richtige,ein,dauerhaftem,dem,jetzt,"regelmäßigem,",obschon,bei,Büschel,dank,vierte,ich,Farbe,die,bei,alten,Neuwahlen,wir,ausreichendem,Bluts,war,nicht,schmutzige,Fahrer,schönen,man,solch,alten,obwohl,schönen,Büschel,man,wurden,den,sind,landen,,,,,,,,,,,,,,,,,,,,,,,41,0,41,0,0,4,4,4,,,,,,,space,0.5042719841,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,derer,ziemlich,harten,elektrische,weichem,unzureichenden,Skandals,des,salziger,würden,"reichem,",wurden,noch,die,künftigem,den,hat,immer,elektrischer,Skandal,einem,liegen,Störenfriede,serviert.,350,leider,auf,die,des,350,salzige,purem,Auto,Trinkwasser.,leider,einem,einen,sauberen,was,Trinkwassers.,klassischen,geschleudert.,Lärm,ungefähr,zusätzlichem,der,gelegentlichen,Tiere,im,seltenem,feinem,Glas,deren,Lärm,um,liegen,hätten,Wäsche.,war,mehr,roten,noch,"Zeit,",Glas,feinem,Mann,"nachgewiesen,",kaltem,sie,minimalem,frischen,täglichem,Bundespräsident.,mehr,geschleudert.,Störenfriede,"frischem,",Kram,vor,von,monatlichem,hat,die,am,Wäsche.,wurden,Wetter,eine,unzureichenden,Krams,sie,Wetters,frisches,eine,serviert.,roten,auf,im,,,,,,,,,,,,,,,,,,,,,,,41,0,41,0,0,5,5,5,,,,,,,space,0.676179885864,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,sie,"vermiest,",Schaumstoff,Energie.,Untergrund,Helmen,wiedergewählt.,Herrn,Wurst,seiner,goldenen,verschrottet.,eine,er,Einkommen,Soldaten,den,ruhig,Energie.,wiedergewählt.,Esslöffel,die,jeden.,nan,ml,nichts,jeden,Stimmung,Herrn,ml,Wurst,Alkohol,mehr,nan,nichts,Esslöffel,Besucher.,Kraftstoff,Tupperware,nan,Schmuck,nan,um,drei,schwarzem,Soldaten,Besucher.,artgerecht,Müll.,dichten,dichten,köstlicher,sie,um,die,die,seiner,nan,aus,als,Planeten,eine,um,köstlichen,Kunsteis,mehr,dass,Abduschen,defekt,täglichen,Grases,grünen,nan,als,nan,jeden.,kaltem,aus,Dezember,den,Taschengeld,den,Flut,Hauptbahnhof.,nan,verschrottet.,die,große,Helmen,aus,defekt,die,Gras,große,nan,Planet,jeden,Müll.,,,,,,,,,,,,,,,,,,,,,,,41,0,41,0,0,6,6,6,,,,,,,space,0.812496900558,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,überführt,dass,gefertigt.,nan,liegen.,zur,nan,Gantenbeins.,mit,Frau,Besatz,nan,Sammlung,trug.,haftbar.,des,Boden,diskutiert.,nan,nan,warmen,Slums.,nan,nan,warme,mitbringen.,Fall,ziemlich,Gantenbein.,warmer,mit,verdünnt.,als,nan,mitbringen.,warmem,nan,fahren.,ist.,nan,umgearbeitet.,nan,jede,Tage.,Kaffee,des,nan,gehalten.,nan,Gewebe,Stoff,Wein,überführt,jede,Probleme,Slums.,Frau,nan,Japan.,einmal,ganz,Sammlung,Nadelhölzer,Weins,eingesprüht.,als,das,gehärtet.,war.,Einsatz,zwängen.,Tee,nan,einmal,nan,nan,Saft,dem,stattfinden.,Problemen,selber,Boden,zurückgekehrt.,nan,nan,nan,Wohnung.,Menge,zur,dem,war.,Wohnung.,zwängen.,Menge,nan,ganz,Fall,nan,,,,,,,,,,,,,,,,,,,,,,,41,0,41,0,0,7,7,7,,,,,,,space,0.648943185806,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,0,41,0,,,,,,,,,,,,,None,n,3.75661492348,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,Es,Es,Alle,Die,Jungtiere,Die,Er,Die,Ich,Die,Das,Die,Sie,Die,Manche,Bei,Nicht,Fernab,Die,Er,Er,Am,Außer,Beträchtliche,In,Außer,100,Dass,Die,In,Ich,Die,Wir,Sie,Außer,Er,Wir,Wir,Die,Sie,Die,Es,Man,Der,Die,Bei,Wir,In,Viele,Danach,Er,Bei,Es,Man,In,Am,Die,Dort,Die,In,Im,Sie,Jetzt,Bei,Die,Wir,In,Die,Die,Ihr,Wir,Ich,Walter,In,Es,Außer,Sie,Wir,Unter,In,Jugendliche,Nicht,Als,Die,Dort,Die,Sie,Mit,Die,Wir,Die,Sie,Wir,Mit,Beträchtliche,Im,100,Viele,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,0,0,0,0,,,,,,None,space,0.42205786705,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,waren,hat,Betten,Schule,sollten,Kinder,wurde,Gäste,nehme,Schuhe,Tuch,Autos,hatte,Uhr,Kreditnehmer,der,ein,des,Schule,wurde,stellt,äußersten,den,Stücke,den,dem,g,es,Gäste,den,nehme,Lösung,übergaben,verbrauchen,das,stellt,hatten,konnten,Teilnehmerinnen,verbrauchen,Stücke,wurden,machte,Flug,müden,der,hatten,diesem,Tonnen,wurde,hat,unserer,waren,machte,der,äußeren,Schuhe,türmen,"Uhr,",meinem,Fernrohr,hatte,ist,unserer,Eislaufbahnen,übergaben,einer,Formen,Uhr,Blutdruck,mussten,wurde,Scheel,meinem,wurden,dem,haben,haben,keinen,der,können,ein,die,Linie,türmen,Autos,verlassen,dieser,Kinder,haben,Uhr,verlassen,mussten,dieser,Stücke,Fernrohr,g,Tonnen,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,0,1,1,1,,,,,,,space,0.369933128357,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,nur,uns,wurden,verbraucht,immer,fuhren,trotz,suchen,eine,in,wurde,beider,keine,war,sind,Feier,Tropfen,Rummels,verbraucht,trotz,die,Rand,Bürgermeister,saftiges,Kakao,Essen,braunen,"regnete,",suchen,Kakao,eine,wird,dem,60,Essen,die,in,dann,wussten,60,wurden,Eimer,mal,zum,Teilnehmer,Feier,in,Zirkus,gebrauchter,die,ein,Ankunft,nur,mal,Tat,Rand,in,sich,die,Studium,sahen,keine,genau,Ankunft,wurden,das,Studie,wurden,schlug,kann,uns,damals,war,Studium,Eimer,Bürgermeister,die,jede,Umständen,Tat,Kleidung,Tropfen,Sonne,101,sich,beider,wegen,Methode,fuhren,jede,schlug,wegen,uns,Methode,saftigen,sahen,brauner,gebrauchte,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,0,2,2,2,,,,,,,space,0.365485906601,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,kleinere,die,mit,260.000,auf,mit,des,die,große,Größe,dann,beteiligten,Lust,aus,mit,gedachte,königliches,wurde,260.000,dem,Masse,der,beschuldigten,Fleisch,gehören,kann,Zuckers,hat,die,gehören,große,mit,Mann,Liter,kann,Masse,Dänemark,mit,überwiegend,Liter,aus,roter,wieder,Mond,wurden,gedachte,Dänemark,werden,Kleidung,Leinwand,Hemd,stand,kleinere,wieder,wissen,der,Größe,Berge,er,habe,wir,Lust,die,stand,mit,Auto,wurde,unter,"sporadisch,",schon,durch,schnell,der,las,rote,beschuldigten,Erlebnisse,Menge,können,wissen,bei,königlichen,"unterging,",hält,Berge,beteiligter,dem,kann,mit,Menge,"sporadisch,",des,durch,kann,Fleischs,wir,Zucker,Kleidung,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,0,3,3,3,,,,,,,space,0.403515815735,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,"Delikte,",Stimmung,"üblichem,",Kilowattstunden,warmem,solchen,bekannten,Wohnung,Packung,36,mit,Fahrer,auf,"Japan,","sämtlichem,",man,Blut,schon,Kilowattstunden,bekannten,mit,Stadt,die,wurden,immer,ich,sind,uns,Wohnung,immer,Packung,"reichlichem,",das,sprudelndes,ich,mit,gelegentlich,"minimalem,","nicht,",sprudelnden,"wertvollem,",Farbe,viel,dauerte,mit,man,einen,die,landen,aus,aus,ein,"Delikte,",viel,wir,Stadt,36,schmutziger,"trug,",ich,den,auf,richtige,ein,dauerhaftem,dem,jetzt,"regelmäßigem,",obschon,bei,Büschel,dank,vierte,ich,Farbe,die,bei,alten,Neuwahlen,wir,ausreichendem,Bluts,war,nicht,schmutzige,Fahrer,schönen,man,solch,alten,obwohl,schönen,Büschel,man,wurden,den,sind,landen,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,0,4,4,4,,,,,,,space,0.368067979813,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,derer,ziemlich,harten,elektrische,weichem,unzureichenden,Skandals,des,salziger,würden,"reichem,",wurden,noch,die,künftigem,den,hat,immer,elektrischer,Skandal,einem,liegen,Störenfriede,serviert.,350,leider,auf,die,des,350,salzige,purem,Auto,Trinkwasser.,leider,einem,einen,sauberen,was,Trinkwassers.,klassischen,geschleudert.,Lärm,ungefähr,zusätzlichem,der,gelegentlichen,Tiere,im,seltenem,feinem,Glas,deren,Lärm,um,liegen,hätten,Wäsche.,war,mehr,roten,noch,"Zeit,",Glas,feinem,Mann,"nachgewiesen,",kaltem,sie,minimalem,frischen,täglichem,Bundespräsident.,mehr,geschleudert.,Störenfriede,"frischem,",Kram,vor,von,monatlichem,hat,die,am,Wäsche.,wurden,Wetter,eine,unzureichenden,Krams,sie,Wetters,frisches,eine,serviert.,roten,auf,im,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,0,5,5,5,,,,,,,space,0.411473035812,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,sie,"vermiest,",Schaumstoff,Energie.,Untergrund,Helmen,wiedergewählt.,Herrn,Wurst,seiner,goldenen,verschrottet.,eine,er,Einkommen,Soldaten,den,ruhig,Energie.,wiedergewählt.,Esslöffel,die,jeden.,nan,ml,nichts,jeden,Stimmung,Herrn,ml,Wurst,Alkohol,mehr,nan,nichts,Esslöffel,Besucher.,Kraftstoff,Tupperware,nan,Schmuck,nan,um,drei,schwarzem,Soldaten,Besucher.,artgerecht,Müll.,dichten,dichten,köstlicher,sie,um,die,die,seiner,nan,aus,als,Planeten,eine,um,köstlichen,Kunsteis,mehr,dass,Abduschen,defekt,täglichen,Grases,grünen,nan,als,nan,jeden.,kaltem,aus,Dezember,den,Taschengeld,den,Flut,Hauptbahnhof.,nan,verschrottet.,die,große,Helmen,aus,defekt,die,Gras,große,nan,Planet,jeden,Müll.,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,0,6,6,6,,,,,,,space,0.335753917694,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,überführt,dass,gefertigt.,nan,liegen.,zur,nan,Gantenbeins.,mit,Frau,Besatz,nan,Sammlung,trug.,haftbar.,des,Boden,diskutiert.,nan,nan,warmen,Slums.,nan,nan,warme,mitbringen.,Fall,ziemlich,Gantenbein.,warmer,mit,verdünnt.,als,nan,mitbringen.,warmem,nan,fahren.,ist.,nan,umgearbeitet.,nan,jede,Tage.,Kaffee,des,nan,gehalten.,nan,Gewebe,Stoff,Wein,überführt,jede,Probleme,Slums.,Frau,nan,Japan.,einmal,ganz,Sammlung,Nadelhölzer,Weins,eingesprüht.,als,das,gehärtet.,war.,Einsatz,zwängen.,Tee,nan,einmal,nan,nan,Saft,dem,stattfinden.,Problemen,selber,Boden,zurückgekehrt.,nan,nan,nan,Wohnung.,Menge,zur,dem,war.,Wohnung.,zwängen.,Menge,nan,ganz,Fall,nan,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,0,7,7,7,,,,,,,space,0.385901927948,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,wurden.,es,nan,nan,nan,Schule.,nan,nan,an,gepasst,rekonstruiert.,nan,dummer,nan,nan,zweiten,berührt.,nan,nan,nan,Honigs,nan,nan,nan,Milch.,nan,genug.,vermiest.,nan,Milch.,an,nan,gerne.,nan,nan,Honig,nan,nan,nan,nan,nan,nan,Menge,nan,wiederbelebt.,zweiten,nan,nan,nan,wiederhergestellt.,gefertigt.,schon,wurden.,Menge,im,nan,gepasst.,nan,nan,Rilke,deutlich.,dumme,umzusetzen.,schon,nan,gerne.,Medikament,nan,nan,sinken.,nan,wieder,nan,Rilke.,nan,nan,besprochen.,Haus,nan,im,kaufen.,berührt.,nan,nan,nan,nan,nan,dunkler,Schule.,Haus,nan,nan,nan,dunkle,nan,deutlich.,genug.,nan,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,0,8,8,8,,,,,,,space,0.436678886414,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,nan,regnete.,nan,nan,nan,nan,nan,nan,den,haben.,nan,nan,Sprüche.,nan,nan,Weltkriegs.,nan,nan,nan,nan,her.,nan,nan,nan,nan,nan,nan,nan,nan,nan,den,nan,nan,nan,nan,her.,nan,nan,nan,nan,nan,nan,heißer,nan,nan,Weltkriegs.,nan,nan,nan,nan,nan,auf,nan,heiße,Landkreis.,nan,nan,nan,nan,gelesen.,nan,Sprüche.,nan,auf,nan,nan,nicht,nan,nan,nan,nan,fit.,nan,nan,nan,nan,nan,geschafft.,nan,Landkreis.,nan,nan,nan,nan,nan,nan,nan,Materie,nan,geschafft.,nan,nan,nan,Materie,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,0,9,9,9,,,,,,,space,0.476711034775,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,nan,nan,nan,nan,nan,nan,nan,nan,See.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,See.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Luft.,nan,nan,nan,nan,nan,nan,nan,nan,dem,nan,Luft.,nan,nan,nan,nan,nan,nan,nan,nan,nan,dem,nan,nan,wirkt.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,erzeugen.,nan,nan,nan,nan,nan,erzeugen.,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,0,10,10,10,,,,,,,space,0.432554006577,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,42,0,,,,,,,,,,,,,None,n,3.92430090904,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,Es,Es,Alle,Die,Jungtiere,Die,Er,Die,Ich,Die,Das,Die,Sie,Die,Manche,Bei,Nicht,Fernab,Die,Er,Er,Am,Außer,Beträchtliche,In,Außer,100,Dass,Die,In,Ich,Die,Wir,Sie,Außer,Er,Wir,Wir,Die,Sie,Die,Es,Man,Der,Die,Bei,Wir,In,Viele,Danach,Er,Bei,Es,Man,In,Am,Die,Dort,Die,In,Im,Sie,Jetzt,Bei,Die,Wir,In,Die,Die,Ihr,Wir,Ich,Walter,In,Es,Außer,Sie,Wir,Unter,In,Jugendliche,Nicht,Als,Die,Dort,Die,Sie,Mit,Die,Wir,Die,Sie,Wir,Mit,Beträchtliche,Im,100,Viele,,,,,,,,,,,,,,,,,,,,,,,43,0,43,0,0,0,0,0,,,,,,None,space,0.356330871582,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,waren,hat,Betten,Schule,sollten,Kinder,wurde,Gäste,nehme,Schuhe,Tuch,Autos,hatte,Uhr,Kreditnehmer,der,ein,des,Schule,wurde,stellt,äußersten,den,Stücke,den,dem,g,es,Gäste,den,nehme,Lösung,übergaben,verbrauchen,das,stellt,hatten,konnten,Teilnehmerinnen,verbrauchen,Stücke,wurden,machte,Flug,müden,der,hatten,diesem,Tonnen,wurde,hat,unserer,waren,machte,der,äußeren,Schuhe,türmen,"Uhr,",meinem,Fernrohr,hatte,ist,unserer,Eislaufbahnen,übergaben,einer,Formen,Uhr,Blutdruck,mussten,wurde,Scheel,meinem,wurden,dem,haben,haben,keinen,der,können,ein,die,Linie,türmen,Autos,verlassen,dieser,Kinder,haben,Uhr,verlassen,mussten,dieser,Stücke,Fernrohr,g,Tonnen,,,,,,,,,,,,,,,,,,,,,,,43,0,43,0,0,1,1,1,,,,,,,space,0.321580886841,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,nur,uns,wurden,verbraucht,immer,fuhren,trotz,suchen,eine,in,wurde,beider,keine,war,sind,Feier,Tropfen,Rummels,verbraucht,trotz,die,Rand,Bürgermeister,saftiges,Kakao,Essen,braunen,"regnete,",suchen,Kakao,eine,wird,dem,60,Essen,die,in,dann,wussten,60,wurden,Eimer,mal,zum,Teilnehmer,Feier,in,Zirkus,gebrauchter,die,ein,Ankunft,nur,mal,Tat,Rand,in,sich,die,Studium,sahen,keine,genau,Ankunft,wurden,das,Studie,wurden,schlug,kann,uns,damals,war,Studium,Eimer,Bürgermeister,die,jede,Umständen,Tat,Kleidung,Tropfen,Sonne,101,sich,beider,wegen,Methode,fuhren,jede,schlug,wegen,uns,Methode,saftigen,sahen,brauner,gebrauchte,,,,,,,,,,,,,,,,,,,,,,,43,0,43,0,0,2,2,2,,,,,,,space,0.371608018875,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,kleinere,die,mit,260.000,auf,mit,des,die,große,Größe,dann,beteiligten,Lust,aus,mit,gedachte,königliches,wurde,260.000,dem,Masse,der,beschuldigten,Fleisch,gehören,kann,Zuckers,hat,die,gehören,große,mit,Mann,Liter,kann,Masse,Dänemark,mit,überwiegend,Liter,aus,roter,wieder,Mond,wurden,gedachte,Dänemark,werden,Kleidung,Leinwand,Hemd,stand,kleinere,wieder,wissen,der,Größe,Berge,er,habe,wir,Lust,die,stand,mit,Auto,wurde,unter,"sporadisch,",schon,durch,schnell,der,las,rote,beschuldigten,Erlebnisse,Menge,können,wissen,bei,königlichen,"unterging,",hält,Berge,beteiligter,dem,kann,mit,Menge,"sporadisch,",des,durch,kann,Fleischs,wir,Zucker,Kleidung,,,,,,,,,,,,,,,,,,,,,,,43,0,43,0,0,3,3,3,,,,,,,space,0.319324016571,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,"Delikte,",Stimmung,"üblichem,",Kilowattstunden,warmem,solchen,bekannten,Wohnung,Packung,36,mit,Fahrer,auf,"Japan,","sämtlichem,",man,Blut,schon,Kilowattstunden,bekannten,mit,Stadt,die,wurden,immer,ich,sind,uns,Wohnung,immer,Packung,"reichlichem,",das,sprudelndes,ich,mit,gelegentlich,"minimalem,","nicht,",sprudelnden,"wertvollem,",Farbe,viel,dauerte,mit,man,einen,die,landen,aus,aus,ein,"Delikte,",viel,wir,Stadt,36,schmutziger,"trug,",ich,den,auf,richtige,ein,dauerhaftem,dem,jetzt,"regelmäßigem,",obschon,bei,Büschel,dank,vierte,ich,Farbe,die,bei,alten,Neuwahlen,wir,ausreichendem,Bluts,war,nicht,schmutzige,Fahrer,schönen,man,solch,alten,obwohl,schönen,Büschel,man,wurden,den,sind,landen,,,,,,,,,,,,,,,,,,,,,,,43,0,43,0,0,4,4,4,,,,,,,space,0.329894065857,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,derer,ziemlich,harten,elektrische,weichem,unzureichenden,Skandals,des,salziger,würden,"reichem,",wurden,noch,die,künftigem,den,hat,immer,elektrischer,Skandal,einem,liegen,Störenfriede,serviert.,350,leider,auf,die,des,350,salzige,purem,Auto,Trinkwasser.,leider,einem,einen,sauberen,was,Trinkwassers.,klassischen,geschleudert.,Lärm,ungefähr,zusätzlichem,der,gelegentlichen,Tiere,im,seltenem,feinem,Glas,deren,Lärm,um,liegen,hätten,Wäsche.,war,mehr,roten,noch,"Zeit,",Glas,feinem,Mann,"nachgewiesen,",kaltem,sie,minimalem,frischen,täglichem,Bundespräsident.,mehr,geschleudert.,Störenfriede,"frischem,",Kram,vor,von,monatlichem,hat,die,am,Wäsche.,wurden,Wetter,eine,unzureichenden,Krams,sie,Wetters,frisches,eine,serviert.,roten,auf,im,,,,,,,,,,,,,,,,,,,,,,,43,0,43,0,0,5,5,5,,,,,,,space,0.58705496788,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
,sie,"vermiest,",Schaumstoff,Energie.,Untergrund,Helmen,wiedergewählt.,Herrn,Wurst,seiner,goldenen,verschrottet.,eine,er,Einkommen,Soldaten,den,ruhig,Energie.,wiedergewählt.,Esslöffel,die,jeden.,nan,ml,nichts,jeden,Stimmung,Herrn,ml,Wurst,Alkohol,mehr,nan,nichts,Esslöffel,Besucher.,Kraftstoff,Tupperware,nan,Schmuck,nan,um,drei,schwarzem,Soldaten,Besucher.,artgerecht,Müll.,dichten,dichten,köstlicher,sie,um,die,die,seiner,nan,aus,als,Planeten,eine,um,köstlichen,Kunsteis,mehr,dass,Abduschen,defekt,täglichen,Grases,grünen,nan,als,nan,jeden.,kaltem,aus,Dezember,den,Taschengeld,den,Flut,Hauptbahnhof.,nan,verschrottet.,die,große,Helmen,aus,defekt,die,Gras,große,nan,Planet,jeden,Müll.,,,,,,,,,,,,,,,,,,,,,,,43,0,43,0,0,6,6,6,,,,,,,space,0.520110845566,,,,,2017_Jan_24_1353,59.6441801368,spr_backupper,001,Di14,
